Shareholder - Name	Issuer - Name	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Stock - Percent Ownership	Data Source URL
BPL Pension	Canadian Western Bank	2023-12-31	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CANCOM AG	2023-12-31	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cannae Holdings Inc	2023-12-31	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Canon Electronics Inc	2023-12-31	8.600	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capcom Co Ltd	2023-12-31	916	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capgemini SE	2023-12-31	891	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	CapGen Capital Group III LLC	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capital & Regional PLC	2023-12-31	1.477	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capital City Bank Group Inc	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capital One Bank Usa Na	2023-12-31	10.776	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capitaland Ascott Trust	2023-12-31	56	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CapitaLand China Trust	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capitaland India Trust	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CapitaLand Integrated Commerci	2023-12-31	427	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capitaland Investment Ltd/Sing	2023-12-31	177	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capitol Federal Financial Inc	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CapLand Ascendas REIT	2023-12-31	2.074	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capri Holdings Ltd	2023-12-31	208	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capricorn Metals Ltd	2023-12-31	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Capstone Mining Corp	2023-12-31	77	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CAR Group Ltd	2023-12-31	1.011	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carbone Lorraine	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cardinal Health Inc	2023-12-31	18.219	x1_000	EUR	0,11%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carel Industries SpA	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CareTrust REIT Inc	2023-12-31	51	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cargojet Inc	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cargotec Corp	2023-12-31	2.701	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cargurus Inc	2023-12-31	2.496	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carl Zeiss Foundation	2023-12-31	955	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carlsberg Breweries A/S	2023-12-31	1.009	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carlyle Group LP/The	2023-12-31	22	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carmila	2023-12-31	41	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carpenter Technology	2023-12-31	102	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carrefour SA	2023-12-31	7.361	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carriage Services Inc	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carrier Global Corp	2023-12-31	3.583	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carrols Restaurant Group Inc	2023-12-31	868	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cars.com Inc	2023-12-31	59	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Carvana Co	2023-12-31	139	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cascades Inc	2023-12-31	414	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Casella Waste Systems Inc	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Casino Guichard Perrachon	2023-12-31	60	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Casio Computer Co Ltd	2023-12-31	1.006	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cass Information Systems Inc	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cassava Sciences Inc	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CASTELLUM AB	2023-12-31	177	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Castle Biosciences Inc	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Catalyst Pharmaceuticals Inc	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Catena AB	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Caterpillar Inc	2023-12-31	11.134	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cathay General Bancorp	2023-12-31	141	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cava Group Inc	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cavco Industries Inc	2023-12-31	95	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cawachi Ltd	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CBIZ Inc	2023-12-31	1.363	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	CBOE GLOBAL MKTS INC	2023-12-31	502	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	cBrain A/S	2023-12-31	15	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CBRE Group Inc	2023-12-31	6.921	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	CCC Intelligent Solutions Hold	2023-12-31	58	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CCL Industries Inc	2023-12-31	207	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CDL Hospitality Trusts	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CDW Corp	2023-12-31	7.411	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ceco Environmental Corp	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CECONOMY AG	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Celestica Inc	2023-12-31	2.590	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Celldex Therapeutics Inc	2023-12-31	43	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cellebrite DI Ltd	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cembra Money Bank AG	2023-12-31	71	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centene Corp	2023-12-31	13.629	x1_000	EUR	0,08%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centerra Gold Inc	2023-12-31	31	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centerspace	2023-12-31	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Central Garden and Pet Co	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Central Pacific Financial Corp	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centrica Plc	2023-12-31	2.124	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centrus Energy Corp	2023-12-31	49	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centuria Capital Group	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centuria Industrial REIT	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Centuria Office REIT	2023-12-31	7	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Century Communities Inc	2023-12-31	83	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Century Tokyo Leasing Corporation	2023-12-31	67	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cerence Inc	2023-12-31	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ceres Power Holdings PLC	2023-12-31	4	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cerevel Therapeutics Holdings	2023-12-31	69	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Certara Inc	2023-12-31	65	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cettire Ltd	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CEVA Inc	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cewe Color Holding AG	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CF Industries Holdings Inc	2023-12-31	672	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CGG SA	2023-12-31	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CGI Group Inc	2023-12-31	8.329	x1_000	EUR	0,05%	https://www.bplpensioen.nl/beleggen
BPL Pension	CH Robinson Worldwide Inc	2023-12-31	11.194	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chalice Gold Mines Ltd	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Challenger Financial Services	2023-12-31	80	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Champion Iron Ltd	2023-12-31	219	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Champion REIT	2023-12-31	24	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ChampionX Corp	2023-12-31	209	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Change Holdings Inc	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	ChargePoint Holdings Inc	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chart Industries Inc	2023-12-31	187	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Charter Communications Inc	2023-12-31	384	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Charter Hall Group	2023-12-31	120	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Charter Hall Long Wale REIT	2023-12-31	57	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Charter Hall Retail REIT	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Charter Hall Social Infrastructure REIT	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 7Chatham Lodging Trust	2023-12-31	9	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Check Point Software Technolog	2023-12-31	11.588	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cheesecake Factory Inc / The	2023-12-31	1.496	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chegg Inc	2023-12-31	54	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chemed Corp	2023-12-31	319	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chemometec A/S	2023-12-31	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chemring Group PLC	2023-12-31	60	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cheniere Energy Inc	2023-12-31	281	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chesapeake Utilities Corp	2023-12-31	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chevron Corp	2023-12-31	42.537	x1_000	EUR	0,26%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chewy Inc	2023-12-31	80	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chiba Bank Ltd	2023-12-31	401	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chipotle Mexican Grill Inc	2023-12-31	6.960	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chiyoda Corp	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chofu Seisakusho Co Ltd	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Choice Hotels Intl Inc	2023-12-31	157	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chord Energy Corp	2023-12-31	147	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chow Sang Sang Holdings Intern	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CHS/COMMUNITY HEALTH SYS	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chubb Corporation	2023-12-31	15.197	x1_000	EUR	0,09%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chubu Electric Power Co Inc	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chudenko Corp	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chugin Financial Group Inc	2023-12-31	33	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chugoku Marine Paints Ltd	2023-12-31	66	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Chuo Mitsui Trust & Banking Co. Ltd.	2023-12-31	622	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Church & Dwight Co Inc	2023-12-31	9.092	x1_000	EUR	0,06%	https://www.bplpensioen.nl/beleggen
BPL Pension	CHURCHILL DOWNS INC	2023-12-31	319	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ci Financial Corp	2023-12-31	62	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ciba Special Chem Fin Lux	2023-12-31	2.465	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cibus Nordic Real Estate AB	2023-12-31	25	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cie Automotive SA	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cie des Alpes	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cie Financiere Richemont SA	2023-12-31	816	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Ciena Corp	2023-12-31	230	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cigna Corp	2023-12-31	21.949	x1_000	EUR	0,14%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cim Asset Management Ltd.	2023-12-31	39	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cimpress PLC	2023-12-31	51	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cincinnati Finl Corp	2023-12-31	3.064	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cinemark Holdings Inc	2023-12-31	2.129	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cineplex Inc	2023-12-31	861	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cintas Corporation No. 2	2023-12-31	10.739	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	CIR-Compagnie Industriali Riun	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cirrus Logic Inc	2023-12-31	180	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cisco Systems Inc	2023-12-31	18.790	x1_000	EUR	0,12%	https://www.bplpensioen.nl/beleggen
BPL Pension	Citic Telecom International Ho	2023-12-31	38	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Citigroup Inc	2023-12-31	18.633	x1_000	EUR	0,11%	https://www.bplpensioen.nl/beleggen
BPL Pension	Citizen Watch Co Ltd	2023-12-31	19	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	City Developments Ltd	2023-12-31	1.104	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	City Holding Co	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	City of Rome	2023-12-31	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CITYCHAMP	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Citycon OYJ	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Civitas Resources Inc	2023-12-31	63	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CK Asset Holdings Ltd	2023-12-31	3.670	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	CK Hutchison Holdings Ltd	2023-12-31	3.874	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	CK Life Sciences International	2023-12-31	12	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CKD Corp	2023-12-31	26	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clal Insurance Enterprises Hol	2023-12-31	51	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clariane SE	2023-12-31	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clarivate PLC	2023-12-31	92	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clarkson PLC	2023-12-31	60	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Claros Mortgage Trust Inc	2023-12-31	27	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clas Ohlson AB	2023-12-31	34	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clayton Dubilier & Rice LLC	2023-12-31	4.750	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clean Energy Fuels Corp	2023-12-31	42	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clean Harbors Inc	2023-12-31	142	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cleanaway Waste Management Ltd	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cleanspark Inc	2023-12-31	48	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clear Channel Outdoor Holdings	2023-12-31	16	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clear Secure Inc	2023-12-31	35	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clearfield Inc	2023-12-31	8	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clearwater Analytics Holdings	2023-12-31	51	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clearway Energy Inc	2023-12-31	258	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clinuvel Pharmaceuticals Ltd	2023-12-31	23	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cloetta AB	2023-12-31	18	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clorox Company	2023-12-31	5.932	x1_000	EUR	0,04%	https://www.bplpensioen.nl/beleggen
BPL Pension	Close Brothers Group PLC	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Clover Health Investments Corp	2023-12-31	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CLS Holdings PLC	2023-12-31	6	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cme Group Inc	2023-12-31	3.989	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	C-Mer Eye Care Holdings Ltd	2023-12-31	10	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	CNX Resources Corp	2023-12-31	80	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coats Group PLC	2023-12-31	13	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coca-Cola Bottling Co Consolid	2023-12-31	169	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coca-Cola Co	2023-12-31	11.991	x1_000	EUR	0,07%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coca-Cola European Partners PL	2023-12-31	701	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coca-Cola HBC AG	2023-12-31	411	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coca-Cola West Co Ltd	2023-12-31	47	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cochlear Ltd	2023-12-31	1.731	x1_000	EUR	0,01%	https://www.bplpensioen.nl/beleggen
BPL Pension	Codan Ltd/Australia	2023-12-31	37	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	COFINIMMO	2023-12-31	152	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	COGECO CABLE INC	2023-12-31	36	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cogent Biosciences Inc	2023-12-31	5	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cogent Communications Holdings	2023-12-31	104	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cognex Corp	2023-12-31	226	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cognizant Technology Solutions	2023-12-31	25.092	x1_000	EUR	0,15%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cohen & Steers Inc	2023-12-31	55	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coherent Inc	2023-12-31	199	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coherus Biosciences Inc	2023-12-31	4	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Cohu Inc	2023-12-31	64	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coles Group Ltd	2023-12-31	2.989	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Colgate-Palmolive Co	2023-12-31	20.916	x1_000	EUR	0,13%	https://www.bplpensioen.nl/beleggen
BPL Pension	Collegium Pharmaceutical Inc	2023-12-31	56	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Colliers International Group I	2023-12-31	127	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Collins Foods Ltd	2023-12-31	14	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coloplast A/S	2023-12-31	2.454	x1_000	EUR	0,02%	https://www.bplpensioen.nl/beleggen
BPL Pension	Colowide Co Ltd	2023-12-31	30	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Colruyt SA	2023-12-31	106	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Coltene Holding AG	2023-12-31	11	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Columbia Financial Inc	2023-12-31	20	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Columbia Sportswear Co	2023-12-31	90	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Columbus McKinnon Corp/NY	2023-12-31	32	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	COMBA	2023-12-31	7	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Comcast Cable Comm Hldgs	2023-12-31	25.750	x1_000	EUR	0,16%	https://www.bplpensioen.nl/beleggen
BPL Pension	Comet Holding AG	2023-12-31	54	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Comforia Residential REIT Inc	2023-12-31	28	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
BPL Pension	Comfort Systems USA Inc	2023-12-31	5.415	x1_000	EUR	0,03%	https://www.bplpensioen.nl/beleggen
BPL Pension	Overzicht beleggingen per 31-12-2023 Pagina 8Comfortdelgro Corp Ltd	2023-12-31	489	x1_000	EUR	0,00%	https://www.bplpensioen.nl/beleggen
